paper_id,doi,source,title,authors,year,journal,abstract,decision,confidence,reasons,exclusion_criteria,screener,screening_date,pdf_url,url,is_open_access,citation_count
W4313550453,10.3390/jrfm16010031,openalex,Artificial Intelligence-Driven Talent Management System: Exploring the Risks and Options for Constructing a Theoretical Foundation,"['Ali Faqihi', 'Shah Jahan Miah']",2023,Journal of risk and financial management,AI (Artificial intelligence) has the potential to improve strategies to talent management by implementing advanced automated systems for workforce management. AI can make this improvement a reality. The objective of this study is to discover the new requirements for generating a new AI-oriented artefact so that the issues pertaining to talent management are effectively addressed. The design artefact is an intelligent Human Resource Management (HRM) automation solution for talent career managemen,uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically talent management, which meets the first inclusion criterion. | The paper mentions 'risks' and 'issues' related to talent management, which could imply ethical implications, but it does not explicitly address ethical concerns. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T19:15:34.324517,https://www.mdpi.com/1911-8074/16/1/31/pdf?version=1674009161,https://openalex.org/W4313550453,True,77
W4391609543,10.2147/prbm.s441444,openalex,Does AI-Driven Technostress Promote or Hinder Employees’ Artificial Intelligence Adoption Intention? A Moderated Mediation Model of Affective Reactions and Technical Self-Efficacy,"['Po‐Chien Chang', 'Wenhui Zhang', 'Qihai Cai', 'Hongchi Guo']",2024,Psychology Research and Behavior Management,"Overall, our study suggests that AI-driven challenge technology stressors positively impact AI adoption intention through the cultivation of positive affect, while hindrance technology stressors impede AI adoption intention by triggering AI anxiety. Additionally, technical self-efficacy emerges as a crucial moderator in shaping these relationships. This research has the potential to make a meaningful contribution to the literature on AI adoption intention, deepening our holistic understanding of",uncertain,0.6,"The paper focuses on AI adoption intention in an organizational context, which may be related to HR | The study discusses the impact of AI-driven technostress on employees, which could be linked to ethical concerns such as wellbeing and autonomy | The paper is an academic/scholarly source, suggesting a potential contribution to the field",,ai:llama-3.3-70b-versatile,2026-02-02T19:15:49.465854,https://www.dovepress.com/getfile.php?fileID=96570,https://openalex.org/W4391609543,True,111
W4382520149,10.55938/ijgasr.v2i2.50,openalex,The Impact of AI on Recruitment and Selection Processes: Analysing the role of AI in automating and enhancing recruitment and selection procedures,['Saurabh Pratap Singh Rathore'],2023,International Journal for Global Academic & Scientific Research,"Human resource management is the process of identifying, recruiting, hiring, and training talented individuals, as well as providing them with career advancement possibilities and critical feedback on their performance. The purpose of this study was to investigate the function of AI in HRM practises using qualitative bibliometric analysis. Scopus, emerald, and the Jstore library are used as data sources. This analysis contains adjustments to data spanning 18 years. It also showed that there is a",uncertain,0.6,"The paper focuses on AI in HRM practices, specifically recruitment and selection processes, which meets the first inclusion criterion. | The paper uses qualitative bibliometric analysis, which suggests an academic/scholarly source, meeting the third inclusion criterion. | However, the abstract does not explicitly mention ethical implications or concerns, which is required by the second inclusion criterion. | The paper's focus on the growth of AI in the HR sector and its impact on process management and people management practices suggests potential relevance to AI ethics in HR, but more information is needed to confirm.",,ai:llama-3.3-70b-versatile,2026-02-02T19:16:19.614034,https://journals.icapsr.com/index.php/ijgasr/article/download/50/115,https://openalex.org/W4382520149,True,85
W4385952733,10.1057/s41599-023-01999-y,openalex,Age-related bias and artificial intelligence: a scoping review,"['Charlene H. Chu', 'Simon Donato‐Woodger', 'Shehroz S. Khan', 'Rune Nyrup', 'Kathleen Leslie', 'Alexandra Lyn', 'Tianyu Shi', 'Andria Bianchi', 'Samira Abbasgholizadeh Rahimi', 'Amanda Grenier']",2023,Humanities and Social Sciences Communications,,uncertain,0.6,"The title suggests a focus on age-related bias and AI, which could be relevant to HR contexts | The absence of an abstract makes it difficult to determine the paper's focus and relevance to AI ethics in HRM | The topic of age-related bias is a key ethical concern in HRM, particularly in recruitment and selection",,ai:llama-3.3-70b-versatile,2026-02-02T19:16:29.313438,https://www.nature.com/articles/s41599-023-01999-y.pdf,https://openalex.org/W4385952733,True,70
pubmed_36155458,10.1109/TVCG.2022.3209484,pubmed,D-BIAS: A Causality-Based Human-in-the-Loop System for Tackling Algorithmic Bias,"['Ghai B', 'Mueller K.']",2023,IEEE Trans Vis Comput Graph,,uncertain,0.6,"The title suggests a focus on algorithmic bias, which is an ethical concern in AI applications | The title mentions a 'Human-in-the-Loop System', which could imply an HR context | However, the abstract is not available to confirm the paper's focus on HR contexts and AI ethics",,ai:llama-3.3-70b-versatile,2026-02-02T19:17:35.483394,,https://pubmed.ncbi.nlm.nih.gov/36155458,False,0
pubmed_41576800,10.1016/j.actpsy.2026.106271,pubmed,"Human-GenAI-based agent collaboration: How employee perceptions shape knowledge sharing, thriving, and well-being","['Nguyen M', 'Nham TP', 'Alghafes R', 'Rahman O', 'Imre G.']",2026,Acta Psychol (Amst),,uncertain,0.6,"The title suggests a focus on AI-based agent collaboration in an HR context, which aligns with inclusion criterion 1. | The mention of 'employee perceptions' and 'well-being' implies potential discussion of ethical implications, aligning with inclusion criterion 2. | However, without an abstract, it's unclear if the paper meets all inclusion criteria, particularly the academic/scholarly source requirement.",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:12.030627,,https://pubmed.ncbi.nlm.nih.gov/41576800,False,0
pubmed_39610851,10.3389/frai.2024.1473872,pubmed,Exploring how AI adoption in the workplace affects employees: a bibliometric and systematic review,"['Soulami M', 'Benchekroun S', 'Galiulina A.']",2024,Front Artif Intell,,uncertain,0.6,"The title suggests a focus on AI adoption in the workplace, which could be relevant to HR contexts | The title implies a systematic review, which could indicate an academic/scholarly source | The absence of an abstract makes it difficult to determine the paper's specific focus on AI ethics in HR",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:14.699100,,https://pubmed.ncbi.nlm.nih.gov/39610851,False,0
pubmed_41413010,10.1177/08901171251406962,pubmed,Artificial Intelligence: Promises and Perils for Employer-Sponsored Mental Health and Well-Being Initiatives,['Moseley K.'],2026,Am J Health Promot,,uncertain,0.6,"The title suggests a focus on AI applications in HR contexts, specifically mental health and well-being initiatives, which aligns with inclusion criterion 1. | The title also implies a discussion of ethical implications, as 'perils' could refer to ethical concerns, which aligns with inclusion criterion 2. | However, without an abstract, it is unclear whether the paper meets all inclusion criteria, particularly whether it is an academic/scholarly source (inclusion criterion 3).",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:27.105789,,https://pubmed.ncbi.nlm.nih.gov/41413010,False,0
pubmed_38836021,10.3389/frai.2024.1320277,pubmed,Algorithmic discrimination: examining its types and regulatory measures with emphasis on US legal practices,"['Wang X', 'Wu YC', 'Ji X', 'Fu H.']",2024,Front Artif Intell,,uncertain,0.6,"The title suggests a focus on algorithmic discrimination, which could be relevant to AI ethics in HR contexts | The emphasis on US legal practices may imply a discussion of regulatory measures, which could be related to HR applications | However, the abstract is not available, making it difficult to determine the paper's focus and relevance to HR contexts",,ai:llama-3.3-70b-versatile,2026-02-02T19:20:21.838369,,https://pubmed.ncbi.nlm.nih.gov/38836021,False,0
pubmed_39198640,10.1038/s41586-024-07856-5,pubmed,AI generates covertly racist decisions about people based on their dialect,"['Hofmann V', 'Kalluri PR', 'Jurafsky D', 'King S.']",2024,Nature,,uncertain,0.6,"The title suggests a focus on AI ethics, which aligns with the inclusion criteria. | The absence of an abstract makes it difficult to determine the paper's relevance to HR contexts and ethical implications.",,ai:llama-3.3-70b-versatile,2026-02-02T19:21:03.151515,,https://pubmed.ncbi.nlm.nih.gov/39198640,False,0
eric_EJ1463902,10.1080/14767333.2025.2458900,eric,Responsible AI and Action Learning,"['Craig Johnson', 'Emad Mohamed']",2025,Action Learning: Research and Practice,"This paper proposes action learning has a role to play in advancing responsible AI. Despite the recent surge in attention towards artificial intelligence, predominantly focusing on its technological and commercial aspects, the social dimensions have often been overlooked. Action learning, known for fostering interdisciplinary discourse, is proposed as a collaborative learning approach to foster responsible AI. The paper explores three potential avenues: facilitating multidisciplinary dialogue, r",uncertain,0.6,"The paper discusses responsible AI, which implies consideration of ethical implications | It mentions reshaping the workforce, which could be related to HR contexts | However, the abstract does not explicitly mention HR applications or contexts | The focus on action learning and multidisciplinary dialogue is relevant, but its connection to HR is not clear",,ai:llama-3.3-70b-versatile,2026-02-02T19:23:56.618573,,http://eric.ed.gov/?id=EJ1463902,False,0
scopus_2-s2.0-85197169349,10.1108/BIJ-11-2023-0795,scopus,Employees’ change in perception when artificial intelligence integrates with human resource management: a mediating role of AI-tech trust,"['Arora, M.', 'Mittal, A.']",2025,Benchmarking,[No abstract available],uncertain,0.5,"The title suggests a focus on AI integration with HRM, which aligns with inclusion criterion 1 | The title mentions 'AI-tech trust', which could be related to ethical implications or concerns, aligning with inclusion criterion 2 | The lack of an abstract makes it difficult to fully assess the paper's content and relevance",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:55.451119,,https://doi.org/10.1108/BIJ-11-2023-0795,False,11
scopus_2-s2.0-85196667598,10.1108/K-02-2024-0409,scopus,From code to connection: the role of responsible artificial intelligence (RAI) and leaders’ RAI symbolization in fueling high-tech employee innovation,"['Tariq, S.B.', 'Zhang, J.', 'Gilal, F.G.']",2025,Kybernetes,[No abstract available],uncertain,0.5,"The title suggests a focus on responsible AI in a high-tech context, which may be relevant to HR | The lack of an abstract makes it difficult to determine the paper's specific focus and relevance to AI ethics in HR | The title mentions 'high-tech employee innovation', which could be related to HR contexts such as performance management or learning & development",,ai:llama-3.3-70b-versatile,2026-02-02T17:32:40.925639,,https://doi.org/10.1108/K-02-2024-0409,False,3
scopus_2-s2.0-105022698626,,scopus,"27th Excellence in Services International Conference, EISIC 2024",[],2025,Springer Proceedings in Business and Economics,The proceedings contain 11 papers. The special focus in this conference is on Excellence in Services. The topics include: Quality for Sustainability (Q4S)—The Case of Sweden; is Quality off the Agenda? A Pathway for a Revival of a Human-Centred Quality Management; from People to Theory and Back Again; Towards Excellence in Third Sector Organisations; the Challenge-Based Learning Applied to Open Social Innovation: Impacts on Social Companies; the Role of Artificial Intelligence in Transforming Hu,uncertain,0.5,"The conference proceedings contain multiple papers, but only one paper title mentions AI in the context of Human Resource Management: 'the Role of Artificial Intelligence in Transforming Human Resource Management: A Theoretical Perspective'. | The paper title suggests a focus on AI in HR, which meets criterion 1, but it is unclear if it addresses ethical implications or concerns (criterion 2) without access to the full paper. | The source appears to be academic/scholarly, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T17:45:33.677949,,,False,0
scopus_2-s2.0-105000347510,10.1080/13678868.2025.2475269,scopus,Harnessing artificial intelligence: a new horizon for ethical and reliable research in Human Resource Development,"['Nachmias, S.']",2025,Human Resource Development International,[No abstract available],uncertain,0.5,"The title suggests a focus on AI in Human Resource Development, which aligns with the inclusion criteria. | The absence of an abstract makes it difficult to determine if the paper addresses ethical implications or concerns. | The title implies an academic or scholarly source, but without more information, it's hard to confirm.",,ai:llama-3.3-70b-versatile,2026-02-02T17:55:07.742140,,https://doi.org/10.1080/13678868.2025.2475269,False,3
scopus_2-s2.0-85192600186,,scopus,Mitigating bias in AI-powered HRM,"['Soleimani, M.', 'Arrowsmith, J.', 'Intezari, A.', 'Pauleen, D.J.']",2024,Research Handbook on Human Resource Management and Disruptive Technologies,[No abstract available],uncertain,0.5,"The title suggests a focus on AI in HRM and ethical implications (mitigating bias), which aligns with inclusion criteria 1 and 2. | However, the absence of an abstract makes it difficult to confirm the paper's relevance and scholarly nature (inclusion criteria 3).",,ai:llama-3.3-70b-versatile,2026-02-02T18:01:37.724255,,,False,1
scopus_2-s2.0-85132118038,10.1007/s10676-022-09653-y,scopus,The Ethics of AI in Human Resources,"['Dennis, M.J.', 'Aizenberg, E.']",2022,Ethics and Information Technology,[No abstract available],uncertain,0.5,No abstract available to assess relevance to AI Ethics in HRM | Title suggests potential relevance to AI Ethics in HRM,,ai:llama-3.3-70b-versatile,2026-02-02T18:26:13.686382,,https://doi.org/10.1007/s10676-022-09653-y,False,7
scopus_2-s2.0-85190515947,,scopus,Fairness of artificial intelligence in human resources - Held to a higher standard?,"['Fisher, S.L.', 'Howardson, G.N.']",2022,Handbook of Research on Artificial Intelligence in Human Resource Management,[No abstract available],uncertain,0.5,"No abstract available to assess relevance to AI Ethics in HRM | Title suggests potential relevance to fairness of AI in HR, but cannot confirm without more information",,ai:llama-3.3-70b-versatile,2026-02-02T18:27:42.649899,,,False,8
scopus_2-s2.0-85147597266,,scopus,Accountability of artificial intelligence in human resources,"['Zweig, K.A.', 'Raudonat, F.']",2022,Handbook of Research on Artificial Intelligence in Human Resource Management,[No abstract available],uncertain,0.5,Title suggests relevance to AI ethics in HR | No abstract available to confirm focus and ethical implications,,ai:llama-3.3-70b-versatile,2026-02-02T18:27:44.578985,,,False,1
scopus_2-s2.0-85064223378,10.3389/fnbeh.2019.00064,scopus,Can machine learning approaches lead toward personalized cognitive training?,"['Shani, R.', 'Tal, S.', 'Zilcha-Mano, S.', 'Okon-Singer, H.']",2019,Frontiers in Behavioral Neuroscience,[No abstract available],uncertain,0.5,"No abstract available to assess relevance to HR context and AI ethics | Title suggests potential relevance to learning & development, but lacks clear connection to HR and ethical implications",,ai:llama-3.3-70b-versatile,2026-02-02T18:43:29.792908,,https://doi.org/10.3389/fnbeh.2019.00064,False,21
wos_,10.1080/13675567.2025.2569701,web_of_science,CASE STUDY TRUST THE ALGORITHM OR YOUR GUT? A VP DECIDES WHICH CANDIDATE TO PROMOTE,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.5,"The title suggests a focus on AI in HR, specifically in the context of promotion decisions | The lack of abstract makes it difficult to determine the paper's focus on ethical implications or concerns | The title implies a case study, which could be an academic or scholarly source, but without more information, it's unclear",,ai:llama-3.3-70b-versatile,2026-02-02T18:51:39.303941,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,"Artificial Intelligence, Employee Engagement, Fairness, and Job Outcomes","['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.5,Title suggests relevance to AI in HR context and ethical implications | No abstract available to confirm relevance and focus,,ai:llama-3.3-70b-versatile,2026-02-02T18:52:41.061738,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,Automated Hiring and Discrimination,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.5,"The title suggests relevance to AI Ethics in HRM, specifically in hiring | The abstract is not available, making it difficult to assess the paper's content and relevance | The title implies a focus on AI applications in HR and ethical concerns (discrimination), which aligns with the inclusion criteria",,ai:llama-3.3-70b-versatile,2026-02-02T18:53:31.586564,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,The hallucination of learning with generative artificial intelligence,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.5,"Abstract is not available, making it difficult to determine the paper's focus and relevance to AI Ethics in HRM | Title suggests a focus on generative AI, but does not explicitly mention HR or ethical implications",,ai:llama-3.3-70b-versatile,2026-02-02T18:56:27.276140,,https://doi.org/10.1080/13675567.2025.2569701,False,1
deacf8f523c9d8dc0017d664bab64739742cebda,10.1007/978-981-99-7184-8,semantic_scholar,"Ethics in Artificial Intelligence: Bias, Fairness and Beyond",[],2023,Studies in Computational Intelligence,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a broad focus on AI ethics, which may or may not be relevant to HR management | Insufficient information to determine if the paper addresses ethical implications or concerns in an HR context",,ai:llama-3.3-70b-versatile,2026-02-02T19:02:06.176839,,https://www.semanticscholar.org/paper/deacf8f523c9d8dc0017d664bab64739742cebda,False,1
eff9c6e239940c2b8714a3225586564a8bd205f2,10.1007/s43681-025-00944-w,semantic_scholar,Human resource development in the age of artificial intelligence: a theoretical synthesis,"['Caleb Bennett', 'Jeremy Bennett']",2026,AI and Ethics,,uncertain,0.5,"Abstract not available to assess relevance to AI Ethics in HRM | Title suggests potential relevance to HR development in the age of AI, but lacks clear indication of ethical implications or concerns",,ai:llama-3.3-70b-versatile,2026-02-02T19:02:21.767571,,https://www.semanticscholar.org/paper/eff9c6e239940c2b8714a3225586564a8bd205f2,False,0
dd9c5bd2b0b6ba19d88a7daf3fde42ab4da659b1,,semantic_scholar,A Comprehensive Strategy to Bias and Mitigation in Human Resource Decision Systems,"[""Silvia D'Amicantonio"", 'Mishal Kizhakkam Kulangara', 'Het Darshan Mehta', 'Shalini Pal', 'Marco Levantesi', 'Marco Polignano', 'Erasmo Purificato', 'Ernesto William De Luca']",2024,XAI.it@AI*IA,,uncertain,0.5,"The title suggests a focus on bias and mitigation in HR decision systems, which implies an HR context and ethical implications. | However, the abstract is not available to confirm the paper's relevance and focus. | The title alone is not sufficient to determine if the paper meets all inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T19:02:33.058451,,https://www.semanticscholar.org/paper/dd9c5bd2b0b6ba19d88a7daf3fde42ab4da659b1,False,4
b3fdf3e9cb0a0d0794913ab31376fdb9113db252,,semantic_scholar,Addressing Bias and Fairness Issues in Artificial Intelligence,['Pragya Gupta'],2023,,,uncertain,0.5,"Abstract not available to assess relevance to HR context | Title suggests focus on AI ethics, which is relevant to inclusion criteria 2, but lacks information on HR application",,ai:llama-3.3-70b-versatile,2026-02-02T19:03:35.437440,,https://www.semanticscholar.org/paper/b3fdf3e9cb0a0d0794913ab31376fdb9113db252,False,0
32aec099ac576f7eedeeaaf9f8581df8a465a0fd,10.1007/s41133-024-00077-5,semantic_scholar,Unraveling the Ethical Conundrum of Artificial Intelligence: A Synthesis of Literature and Case Studies,"['Pavan Kumar Reddy Poli', 'Sushma Pamidi', 'Shravan Kumar Reddy Poli']",2024,Augmented Human Research,,uncertain,0.5,"Abstract not available to assess relevance to AI Ethics in HRM | Title suggests a broad focus on AI ethics, which may or may not include HRM",,ai:llama-3.3-70b-versatile,2026-02-02T19:03:38.268054,,https://www.semanticscholar.org/paper/32aec099ac576f7eedeeaaf9f8581df8a465a0fd,False,9
b0b1abb19ff12ce7bbc4c4b694fd4c2bdfe3f711,10.1145/3616855.3635731,semantic_scholar,Framework for Bias Detection in Machine Learning Models: A Fairness Approach,"['Alveiro Alonso Rosado Gómez', 'Maritza Liliana Calderón Benavides']",2024,Web Search and Data Mining,,uncertain,0.5,"The title suggests a focus on bias detection in machine learning models, which could be relevant to AI ethics in HR contexts. | However, the abstract is not available, making it difficult to determine the paper's focus and relevance to HR applications.",,ai:llama-3.3-70b-versatile,2026-02-02T19:04:55.180792,,https://www.semanticscholar.org/paper/b0b1abb19ff12ce7bbc4c4b694fd4c2bdfe3f711,False,5
06b5090c00326183f7b3fe6e891586449e14650e,,semantic_scholar,Ethics of artificial intelligence and robotics,['V. C. Müller'],2020,,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a broad focus on AI ethics, but may not specifically address HR contexts | Insufficient information to determine if the paper addresses ethical implications or concerns in HR",,ai:llama-3.3-70b-versatile,2026-02-02T19:05:34.973867,,https://www.semanticscholar.org/paper/06b5090c00326183f7b3fe6e891586449e14650e,False,305
196674fbcc0e15b98adaaeef6cf0c11f86acd22d,10.29158/JAAPL.200116-20,semantic_scholar,"On the Ethics and Practicalities of Artificial Intelligence, Risk Assessment, and Race","['Neil R. Hogan', 'Ethan Q Davidge', 'Gabriela Corăbian']",2021,The journal of the American Academy of Psychiatry and the Law,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a focus on ethics and risk assessment, but may not be specifically related to HRM | Insufficient information to determine if the paper meets inclusion criteria 1 and 2",,ai:llama-3.3-70b-versatile,2026-02-02T19:05:37.816882,,https://www.semanticscholar.org/paper/196674fbcc0e15b98adaaeef6cf0c11f86acd22d,False,22
9e31d55037675a43abc65f05ada20ce5cb1a2730,10.1007/s43681-025-00862-x,semantic_scholar,"AI in human resources: efficiency, ethics, and emerging challenges","['Soumi Majumder', 'Syedahmed Salman', 'Nilanjan Dey']",2025,AI and Ethics,,uncertain,0.5,"The title suggests a focus on AI in HR, which aligns with inclusion criterion 1 | The title also mentions 'ethics', which aligns with inclusion criterion 2 | However, the abstract is not available to confirm the paper's focus and content | Without the abstract, it's unclear if the paper meets all inclusion criteria or if any exclusion criteria apply",,ai:llama-3.3-70b-versatile,2026-02-02T19:05:39.709951,,https://www.semanticscholar.org/paper/9e31d55037675a43abc65f05ada20ce5cb1a2730,False,0
6a876c583e543b7f419281765f9ab176ccea1990,10.1007/s41649-022-00237-y,semantic_scholar,The Ethics of Emotional Artificial Intelligence: A Mixed Method Analysis,['N. Ghotbi'],2022,Asian Bioethics Review,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a focus on emotional AI, which could be relevant to HR, but without more information, it's unclear if the paper meets the inclusion criteria | The paper may address ethical implications, given its title, but the lack of abstract makes it difficult to determine",,ai:llama-3.3-70b-versatile,2026-02-02T19:06:28.094684,,https://www.semanticscholar.org/paper/6a876c583e543b7f419281765f9ab176ccea1990,False,17
ce59430833ecd08d90df9aebb584c514a8853bc2,,semantic_scholar,Artificial Intelligence & Ethics Beyond engineering at the dawn of decision-making machines,['J. Shaw'],2018,,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a broad discussion on AI ethics, but may not specifically address HR contexts | Insufficient information to determine if the paper meets inclusion criteria 1 and 2",,ai:llama-3.3-70b-versatile,2026-02-02T19:06:44.948315,,https://www.semanticscholar.org/paper/ce59430833ecd08d90df9aebb584c514a8853bc2,False,1
3e3b2c41c916544fc06f332d9ae29341c02b9458,10.1145/3514258,semantic_scholar,Toward Involving End-users in Interactive Human-in-the-loop AI Fairness,"['Yuri Nakao', 'Simone Stumpf', 'Subeida Ahmed', 'A. Naseer', 'Lorenzo Strappelli']",2022,ACM Trans. Interact. Intell. Syst.,,uncertain,0.5,"Abstract not available to assess relevance to HR context and AI ethics | Title suggests potential relevance to AI fairness, which is an ethical concern",,ai:llama-3.3-70b-versatile,2026-02-02T19:06:58.929694,https://eprints.gla.ac.uk/269192/1/269192.pdf,https://www.semanticscholar.org/paper/3e3b2c41c916544fc06f332d9ae29341c02b9458,True,37
1c3a17f0729e3a37c876a54493f3d9a202a62cec,10.1007/s43681-025-00904-4,semantic_scholar,Dataset-centric AI ethics classification,"['Aditya Kartik', 'Surya Raj', 'Akash Rattan', 'Deepti Sahu']",2025,AI and Ethics,,uncertain,0.5,"Abstract not available to assess relevance to HR context and AI ethics | Title suggests potential relevance to AI ethics, but lacks clear connection to HR management",,ai:llama-3.3-70b-versatile,2026-02-02T19:07:31.341146,,https://www.semanticscholar.org/paper/1c3a17f0729e3a37c876a54493f3d9a202a62cec,False,0
860190a1f02e08573bedcf82f0d45dad8653ae0e,10.1007/s43681-025-00766-w,semantic_scholar,Harmonizing creativity and ethics in AI systems,['Joffrey Baeyaert'],2025,AI and Ethics,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a focus on ethics in AI systems, but does not explicitly mention HR context | Insufficient information to determine if the paper meets inclusion criteria 1 and 2",,ai:llama-3.3-70b-versatile,2026-02-02T19:07:54.033142,,https://www.semanticscholar.org/paper/860190a1f02e08573bedcf82f0d45dad8653ae0e,False,2
fe30c02ed5f26e7dcb96857811b425b41856a6e0,10.1007/978-981-13-8161-4_3,semantic_scholar,Accountability in Human and Artificial Intelligence Decision-Making as the Basis for Diversity and Educational Inclusion,"['K. Porayska-Pomsta', 'Gnanathusharan Rajendran']",2019,Artificial Intelligence and Inclusive Education,,uncertain,0.5,"The title suggests a focus on accountability in AI decision-making, which could be relevant to HR contexts. | The title also mentions diversity and educational inclusion, which could be related to HR applications. | However, the abstract is not available, making it difficult to determine the paper's focus and relevance to AI ethics in HR management.",,ai:llama-3.3-70b-versatile,2026-02-02T19:07:57.500915,,https://www.semanticscholar.org/paper/fe30c02ed5f26e7dcb96857811b425b41856a6e0,False,36
e9e961b64186c9d11ad3625eb9128b994ab45a21,10.2139/SSRN.3137926,semantic_scholar,Artificial Intelligence Ethik (Artificial Intelligence Ethics),['Julia M. Puaschunder'],2018,,,uncertain,0.5,"Abstract not available | Title suggests relevance to AI ethics, but lacks specific mention of HR context",,ai:llama-3.3-70b-versatile,2026-02-02T19:07:58.250919,,https://www.semanticscholar.org/paper/e9e961b64186c9d11ad3625eb9128b994ab45a21,False,5
0ecd310576a096e494af572ed607ecce8fa41d65,,semantic_scholar,"Implementing ethics into artificial intelligence: a contribution, from a legal perspective, to the development of an AI governance regime","['A. Walz', 'Kay Firth-Butterfield']",2019,,,uncertain,0.5,"Abstract not available to assess relevance to HR context | Title suggests focus on AI ethics, but unclear if HR context is addressed",,ai:llama-3.3-70b-versatile,2026-02-02T19:08:19.779572,,https://www.semanticscholar.org/paper/0ecd310576a096e494af572ed607ecce8fa41d65,False,27
42dcd0ae8e6a3dc294250d08949db1d6beb5f1c9,10.1007/s43681-025-00698-5,semantic_scholar,Human biases and remedies in AI safety and alignment contexts,"['Zoé Roy-Stang', 'Jim Davies']",2025,AI and Ethics,,uncertain,0.5,"Abstract not available to assess relevance to HR context | Title suggests focus on AI safety and alignment, which may be relevant to AI ethics in HR",,ai:llama-3.3-70b-versatile,2026-02-02T19:09:07.086514,,https://www.semanticscholar.org/paper/42dcd0ae8e6a3dc294250d08949db1d6beb5f1c9,False,2
ae45f035d155b4001c53436fc7e7147c3d39eb39,10.1002/PRA2.2018.14505501084,semantic_scholar,"Beyond fairness, accountability, and transparency in the ethics of algorithms: Contributions and perspectives from LIS","['A. Hoffmann', 'Sarah T. Roberts', 'Christine T. Wolf', 'Stacy Wood']",2018,ASIS&T Annual Meeting,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title mentions ethics of algorithms, but does not explicitly indicate an HR focus | LIS (Library and Information Science) perspective may not be directly related to HR",,ai:llama-3.3-70b-versatile,2026-02-02T19:09:12.770854,,https://www.semanticscholar.org/paper/ae45f035d155b4001c53436fc7e7147c3d39eb39,False,22
